row_id,zip,week,week_start_date,week_end_date,absolute_week,tests,cases,deaths,population
60617-2020-39,60617.0,39,2020-09-20,2020-09-26,29.0,1309.0,58.0,1.0,82534
60615-2021-47,60615.0,47,2021-11-21,2021-11-27,90.0,1857.0,37.0,1.0,41563
60615-2021-1,60615.0,1,2021-01-03,2021-01-09,44.0,1840.0,66.0,5.0,41563
60615-2020-51,60615.0,51,2020-12-13,2020-12-19,41.0,1953.0,65.0,1.0,41563
60615-2021-11,60615.0,11,2021-03-14,2021-03-20,54.0,2080.0,20.0,0.0,41563
60615-2021-12,60615.0,12,2021-03-21,2021-03-27,55.0,1822.0,25.0,1.0,41563
60615-2021-13,60615.0,13,2021-03-28,2021-04-03,56.0,2119.0,35.0,0.0,41563
60615-2021-14,60615.0,14,2021-04-04,2021-04-10,57.0,2316.0,55.0,0.0,41563
60615-2021-15,60615.0,15,2021-04-11,2021-04-17,58.0,2311.0,77.0,0.0,41563
60615-2021-2,60615.0,2,2021-01-10,2021-01-16,45.0,2219.0,67.0,0.0,41563
60617-2020-43,60617.0,43,2020-10-18,2020-10-24,33.0,1677.0,172.0,0.0,82534
60615-2021-16,60615.0,16,2021-04-18,2021-04-24,59.0,2260.0,53.0,0.0,41563
60615-2021-17,60615.0,17,2021-04-25,2021-05-01,60.0,2155.0,66.0,0.0,41563
60615-2021-51,60615.0,51,2021-12-19,2021-12-25,94.0,3660.0,494.0,2.0,41563
60615-2021-52,60615.0,52,2021-12-26,2022-01-01,95.0,2875.0,556.0,1.0,41563
60616-2020-24,60616.0,24,2020-06-07,2020-06-13,14.0,727.0,11.0,2.0,54464
60616-2020-25,60616.0,25,2020-06-14,2020-06-20,15.0,708.0,8.0,0.0,54464
60616-2020-28,60616.0,28,2020-07-05,2020-07-11,18.0,1215.0,32.0,0.0,54464
60616-2020-32,60616.0,32,2020-08-02,2020-08-08,22.0,706.0,23.0,1.0,54464
60616-2020-39,60616.0,39,2020-09-20,2020-09-26,29.0,1468.0,28.0,1.0,54464
60616-2020-40,60616.0,40,2020-09-27,2020-10-03,30.0,1348.0,28.0,1.0,54464
60616-2020-42,60616.0,42,2020-10-11,2020-10-17,32.0,1509.0,76.0,0.0,54464
60616-2020-52,60616.0,52,2020-12-20,2020-12-26,42.0,1783.0,133.0,7.0,54464
60616-2021-1,60616.0,1,2021-01-03,2021-01-09,44.0,1990.0,143.0,7.0,54464
60616-2021-12,60616.0,12,2021-03-21,2021-03-27,55.0,1589.0,50.0,2.0,54464
60616-2021-14,60616.0,14,2021-04-04,2021-04-10,57.0,1807.0,80.0,0.0,54464
60612-2020-18,60612.0,18,2020-04-26,2020-05-02,8.0,412.0,68.0,2.0,34311
60612-2020-41,60612.0,41,2020-10-04,2020-10-10,31.0,1032.0,41.0,0.0,34311
60615-2021-48,60615.0,48,2021-11-28,2021-12-04,91.0,3143.0,114.0,0.0,41563
60615-2021-5,60615.0,5,2021-01-31,2021-02-06,48.0,2068.0,47.0,1.0,41563
60615-2021-50,60615.0,50,2021-12-12,2021-12-18,93.0,4053.0,340.0,5.0,41563
60615-2021-6,60615.0,6,2021-02-07,2021-02-13,49.0,2121.0,19.0,1.0,41563
60616-2020-22,60616.0,22,2020-05-24,2020-05-30,12.0,572.0,30.0,3.0,54464
60616-2020-23,60616.0,23,2020-05-31,2020-06-06,13.0,375.0,16.0,0.0,54464
60616-2020-26,60616.0,26,2020-06-21,2020-06-27,16.0,1109.0,23.0,0.0,54464
60616-2020-37,60616.0,37,2020-09-06,2020-09-12,27.0,1121.0,29.0,0.0,54464
60617-2021-8,60617.0,8,2021-02-21,2021-02-27,51.0,1432.0,54.0,3.0,82534
60618-2020-39,60618.0,39,2020-09-20,2020-09-26,29.0,1962.0,68.0,1.0,94395
60616-2020-38,60616.0,38,2020-09-13,2020-09-19,28.0,1089.0,25.0,2.0,54464
60609-2020-10,60609.0,10,2020-03-01,2020-03-07,0.0,2.0,,0.0,61495
60612-2020-51,60612.0,51,2020-12-13,2020-12-19,41.0,2110.0,102.0,2.0,34311
60612-2020-52,60612.0,52,2020-12-20,2020-12-26,42.0,1722.0,57.0,1.0,34311
60612-2021-10,60612.0,10,2021-03-07,2021-03-13,53.0,2311.0,19.0,0.0,34311
60612-2021-11,60612.0,11,2021-03-14,2021-03-20,54.0,2201.0,39.0,1.0,34311
60612-2021-12,60612.0,12,2021-03-21,2021-03-27,55.0,2382.0,56.0,0.0,34311
60613-2020-52,60613.0,52,2020-12-20,2020-12-26,42.0,2385.0,99.0,1.0,50113
60614-2020-30,60614.0,30,2020-07-19,2020-07-25,20.0,1488.0,41.0,0.0,71308
60613-2021-11,60613.0,11,2021-03-14,2021-03-20,54.0,2183.0,61.0,0.0,50113
60614-2020-31,60614.0,31,2020-07-26,2020-08-01,21.0,1685.0,43.0,0.0,71308
60613-2021-39,60613.0,39,2021-09-26,2021-10-02,82.0,2593.0,30.0,1.0,50113
60613-2021-40,60613.0,40,2021-10-03,2021-10-09,83.0,2503.0,39.0,0.0,50113
60613-2021-42,60613.0,42,2021-10-17,2021-10-23,85.0,2762.0,36.0,0.0,50113
60616-2020-43,60616.0,43,2020-10-18,2020-10-24,33.0,1918.0,127.0,0.0,54464
60616-2021-11,60616.0,11,2021-03-14,2021-03-20,54.0,1608.0,32.0,0.0,54464
60616-2021-24,60616.0,24,2021-06-13,2021-06-19,67.0,1223.0,2.0,0.0,54464
60616-2021-25,60616.0,25,2021-06-20,2021-06-26,68.0,1088.0,5.0,0.0,54464
60616-2021-26,60616.0,26,2021-06-27,2021-07-03,69.0,846.0,2.0,0.0,54464
60616-2021-27,60616.0,27,2021-07-04,2021-07-10,70.0,1015.0,8.0,0.0,54464
60614-2020-37,60614.0,37,2020-09-06,2020-09-12,27.0,1644.0,51.0,0.0,71308
60614-2020-38,60614.0,38,2020-09-13,2020-09-19,28.0,2046.0,75.0,0.0,71308
60616-2021-16,60616.0,16,2021-04-18,2021-04-24,59.0,2077.0,57.0,1.0,54464
60614-2020-33,60614.0,33,2020-08-09,2020-08-15,23.0,1967.0,38.0,0.0,71308
60614-2020-35,60614.0,35,2020-08-23,2020-08-29,25.0,1983.0,65.0,1.0,71308
60616-2021-17,60616.0,17,2021-04-25,2021-05-01,60.0,1823.0,45.0,1.0,54464
60614-2020-36,60614.0,36,2020-08-30,2020-09-05,26.0,1862.0,53.0,0.0,71308
60616-2021-20,60616.0,20,2021-05-16,2021-05-22,63.0,1702.0,18.0,1.0,54464
60616-2021-23,60616.0,23,2021-06-06,2021-06-12,66.0,1384.0,4.0,0.0,54464
60616-2021-28,60616.0,28,2021-07-11,2021-07-17,71.0,1093.0,12.0,1.0,54464
60616-2021-29,60616.0,29,2021-07-18,2021-07-24,72.0,1266.0,20.0,0.0,54464
60616-2021-48,60616.0,48,2021-11-28,2021-12-04,91.0,3215.0,75.0,1.0,54464
60616-2021-8,60616.0,8,2021-02-21,2021-02-27,51.0,1495.0,22.0,0.0,54464
60617-2021-31,60617.0,31,2021-08-01,2021-08-07,74.0,1685.0,85.0,1.0,82534
60617-2021-34,60617.0,34,2021-08-22,2021-08-28,77.0,3002.0,86.0,2.0,82534
60617-2021-37,60617.0,37,2021-09-12,2021-09-18,80.0,2735.0,94.0,0.0,82534
60617-2021-38,60617.0,38,2021-09-19,2021-09-25,81.0,2615.0,82.0,1.0,82534
60617-2021-39,60617.0,39,2021-09-26,2021-10-02,82.0,3149.0,95.0,2.0,82534
60617-2021-40,60617.0,40,2021-10-03,2021-10-09,83.0,3057.0,64.0,1.0,82534
60617-2021-41,60617.0,41,2021-10-10,2021-10-16,84.0,3021.0,51.0,0.0,82534
60617-2021-43,60617.0,43,2021-10-24,2021-10-30,86.0,3257.0,65.0,1.0,82534
60617-2021-44,60617.0,44,2021-10-31,2021-11-06,87.0,3549.0,79.0,1.0,82534
60617-2021-48,60617.0,48,2021-11-28,2021-12-04,91.0,4678.0,172.0,2.0,82534
60617-2021-50,60617.0,50,2021-12-12,2021-12-18,93.0,5733.0,530.0,7.0,82534
60617-2021-52,60617.0,52,2021-12-26,2022-01-01,95.0,5347.0,1094.0,6.0,82534
60601-2021-3,60601.0,3,2021-01-17,2021-01-23,46.0,525.0,18.0,0.0,14675
60614-2020-39,60614.0,39,2020-09-20,2020-09-26,29.0,2284.0,57.0,0.0,71308
60616-2021-3,60616.0,3,2021-01-17,2021-01-23,46.0,1809.0,96.0,2.0,54464
60616-2021-30,60616.0,30,2021-07-25,2021-07-31,73.0,1315.0,40.0,0.0,54464
60617-2020-44,60617.0,44,2020-10-25,2020-10-31,34.0,2319.0,273.0,3.0,82534
60617-2020-45,60617.0,45,2020-11-01,2020-11-07,35.0,2270.0,405.0,1.0,82534
60617-2020-46,60617.0,46,2020-11-08,2020-11-14,36.0,3003.0,522.0,4.0,82534
60617-2020-47,60617.0,47,2020-11-15,2020-11-21,37.0,3194.0,472.0,4.0,82534
60616-2021-36,60616.0,36,2021-09-05,2021-09-11,79.0,1727.0,41.0,1.0,54464
60616-2021-39,60616.0,39,2021-09-26,2021-10-02,82.0,1949.0,28.0,1.0,54464
60618-2020-32,60618.0,32,2020-08-02,2020-08-08,22.0,1950.0,81.0,0.0,94395
60618-2020-33,60618.0,33,2020-08-09,2020-08-15,23.0,1919.0,92.0,1.0,94395
60618-2020-35,60618.0,35,2020-08-23,2020-08-29,25.0,1992.0,77.0,1.0,94395
60618-2020-48,60618.0,48,2020-11-22,2020-11-28,38.0,3108.0,289.0,7.0,94395
60617-2020-48,60617.0,48,2020-11-22,2020-11-28,38.0,2091.0,292.0,3.0,82534
60617-2021-10,60617.0,10,2021-03-07,2021-03-13,53.0,1532.0,51.0,1.0,82534
60617-2021-11,60617.0,11,2021-03-14,2021-03-20,54.0,1510.0,70.0,1.0,82534
60618-2020-49,60618.0,49,2020-11-29,2020-12-05,39.0,3502.0,413.0,2.0,94395
60618-2020-51,60618.0,51,2020-12-13,2020-12-19,41.0,3537.0,242.0,3.0,94395
60601-2021-30,60601.0,30,2021-07-25,2021-07-31,73.0,850.0,9.0,0.0,14675
60601-2021-31,60601.0,31,2021-08-01,2021-08-07,74.0,786.0,20.0,0.0,14675
60601-2021-33,60601.0,33,2021-08-15,2021-08-21,76.0,1236.0,18.0,0.0,14675
60618-2020-29,60618.0,29,2020-07-12,2020-07-18,19.0,1973.0,48.0,0.0,94395
60618-2020-31,60618.0,31,2020-07-26,2020-08-01,21.0,1799.0,65.0,0.0,94395
60618-2020-52,60618.0,52,2020-12-20,2020-12-26,42.0,3202.0,217.0,8.0,94395
60618-2020-22,60618.0,22,2020-05-24,2020-05-30,12.0,1093.0,103.0,3.0,94395
60618-2020-53,60618.0,53,2020-12-27,2021-01-02,43.0,2837.0,278.0,2.0,94395
60618-2021-1,60618.0,1,2021-01-03,2021-01-09,44.0,3308.0,298.0,3.0,94395
60618-2021-17,60618.0,17,2021-04-25,2021-05-01,60.0,2391.0,93.0,2.0,94395
60618-2021-20,60618.0,20,2021-05-16,2021-05-22,63.0,2137.0,24.0,0.0,94395
60618-2021-21,60618.0,21,2021-05-23,2021-05-29,64.0,2009.0,16.0,1.0,94395
60618-2021-22,60618.0,22,2021-05-30,2021-06-05,65.0,1896.0,15.0,1.0,94395
60618-2021-23,60618.0,23,2021-06-06,2021-06-12,66.0,2012.0,14.0,2.0,94395
60618-2021-26,60618.0,26,2021-06-27,2021-07-03,69.0,1489.0,9.0,1.0,94395
60618-2021-28,60618.0,28,2021-07-11,2021-07-17,71.0,1902.0,36.0,0.0,94395
60618-2021-31,60618.0,31,2021-08-01,2021-08-07,74.0,3493.0,87.0,0.0,94395
60618-2021-32,60618.0,32,2021-08-08,2021-08-14,75.0,3060.0,139.0,0.0,94395
60618-2021-33,60618.0,33,2021-08-15,2021-08-21,76.0,3376.0,109.0,0.0,94395
60618-2021-34,60618.0,34,2021-08-22,2021-08-28,77.0,3140.0,111.0,1.0,94395
60618-2021-36,60618.0,36,2021-09-05,2021-09-11,79.0,3336.0,95.0,0.0,94395
60617-2021-5,60617.0,5,2021-01-31,2021-02-06,48.0,1513.0,65.0,3.0,82534
60604-2021-35,60604.0,35,2021-08-29,2021-09-04,78.0,265.0,1.0,0.0,782
60604-2021-36,60604.0,36,2021-09-05,2021-09-11,79.0,254.0,1.0,0.0,782
60604-2021-37,60604.0,37,2021-09-12,2021-09-18,80.0,290.0,2.0,0.0,782
60604-2021-38,60604.0,38,2021-09-19,2021-09-25,81.0,160.0,0.0,0.0,782
60614-2020-53,60614.0,53,2020-12-27,2021-01-02,43.0,3561.0,139.0,2.0,71308
60614-2021-1,60614.0,1,2021-01-03,2021-01-09,44.0,4746.0,238.0,0.0,71308
60614-2021-2,60614.0,2,2021-01-10,2021-01-16,45.0,3742.0,140.0,2.0,71308
60628-2020-15,60628.0,15,2020-04-05,2020-04-11,5.0,230.0,74.0,16.0,66724
60617-2021-45,60617.0,45,2021-11-07,2021-11-13,88.0,3325.0,99.0,1.0,82534
60617-2021-46,60617.0,46,2021-11-14,2021-11-20,89.0,3944.0,97.0,1.0,82534
60618-2021-25,60618.0,25,2021-06-20,2021-06-26,68.0,1523.0,9.0,1.0,94395
60618-2021-35,60618.0,35,2021-08-29,2021-09-04,78.0,3226.0,118.0,0.0,94395
60618-2021-4,60618.0,4,2021-01-24,2021-01-30,47.0,2792.0,134.0,2.0,94395
60605-2021-9,60605.0,9,2021-02-28,2021-03-06,52.0,1001.0,18.0,0.0,27519
60605-2021-13,60605.0,13,2021-03-28,2021-04-03,56.0,1150.0,54.0,0.0,27519
60617-2020-49,60617.0,49,2020-11-29,2020-12-05,39.0,2818.0,436.0,4.0,82534
60606-2020-25,60606.0,25,2020-06-14,2020-06-20,15.0,108.0,0.0,0.0,3101
60606-2020-37,60606.0,37,2020-09-06,2020-09-12,27.0,127.0,1.0,0.0,3101
60606-2020-42,60606.0,42,2020-10-11,2020-10-17,32.0,193.0,5.0,0.0,3101
60606-2020-50,60606.0,50,2020-12-06,2020-12-12,40.0,185.0,16.0,0.0,3101
60606-2021-38,60606.0,38,2021-09-19,2021-09-25,81.0,749.0,2.0,0.0,3101
60617-2020-50,60617.0,50,2020-12-06,2020-12-12,40.0,2628.0,316.0,4.0,82534
60618-2021-48,60618.0,48,2021-11-28,2021-12-04,91.0,7274.0,227.0,0.0,94395
60618-2021-50,60618.0,50,2021-12-12,2021-12-18,93.0,9765.0,539.0,2.0,94395
60618-2021-51,60618.0,51,2021-12-19,2021-12-25,94.0,10737.0,965.0,0.0,94395
60618-2021-52,60618.0,52,2021-12-26,2022-01-01,95.0,8758.0,1225.0,2.0,94395
60618-2021-6,60618.0,6,2021-02-07,2021-02-13,49.0,2288.0,71.0,2.0,94395
60619-2020-46,60619.0,46,2020-11-08,2020-11-14,36.0,1975.0,237.0,0.0,61258
60619-2020-47,60619.0,47,2020-11-15,2020-11-21,37.0,2032.0,236.0,2.0,61258
60606-2021-39,60606.0,39,2021-09-26,2021-10-02,82.0,830.0,6.0,0.0,3101
60606-2021-40,60606.0,40,2021-10-03,2021-10-09,83.0,763.0,6.0,0.0,3101
60606-2021-41,60606.0,41,2021-10-10,2021-10-16,84.0,421.0,3.0,0.0,3101
60607-2021-14,60607.0,14,2021-04-04,2021-04-10,57.0,1817.0,75.0,0.0,29591
60619-2020-32,60619.0,32,2020-08-02,2020-08-08,22.0,1011.0,32.0,0.0,61258
60607-2021-15,60607.0,15,2021-04-11,2021-04-17,58.0,1733.0,48.0,0.0,29591
60617-2021-36,60617.0,36,2021-09-05,2021-09-11,79.0,2121.0,117.0,0.0,82534
60619-2020-43,60619.0,43,2020-10-18,2020-10-24,33.0,1289.0,88.0,0.0,61258
60619-2020-44,60619.0,44,2020-10-25,2020-10-31,34.0,1417.0,128.0,1.0,61258
60619-2020-45,60619.0,45,2020-11-01,2020-11-07,35.0,1575.0,201.0,3.0,61258
60619-2020-49,60619.0,49,2020-11-29,2020-12-05,39.0,1883.0,182.0,3.0,61258
60619-2020-50,60619.0,50,2020-12-06,2020-12-12,40.0,1933.0,168.0,5.0,61258
60619-2020-52,60619.0,52,2020-12-20,2020-12-26,42.0,1281.0,119.0,7.0,61258
60619-2020-53,60619.0,53,2020-12-27,2021-01-02,43.0,1325.0,108.0,3.0,61258
60619-2021-10,60619.0,10,2021-03-07,2021-03-13,53.0,1341.0,34.0,2.0,61258
60619-2021-2,60619.0,2,2021-01-10,2021-01-16,45.0,1612.0,106.0,1.0,61258
60619-2021-23,60619.0,23,2021-06-06,2021-06-12,66.0,1385.0,18.0,0.0,61258
60619-2021-50,60619.0,50,2021-12-12,2021-12-18,93.0,5835.0,501.0,0.0,61258
60619-2021-24,60619.0,24,2021-06-13,2021-06-19,67.0,1164.0,8.0,0.0,61258
60605-2020-42,60605.0,42,2020-10-11,2020-10-17,32.0,968.0,45.0,0.0,27519
60606-2021-16,60606.0,16,2021-04-18,2021-04-24,59.0,218.0,6.0,0.0,3101
60606-2021-18,60606.0,18,2021-05-02,2021-05-08,61.0,222.0,1.0,0.0,3101
60614-2021-20,60614.0,20,2021-05-16,2021-05-22,63.0,1623.0,30.0,0.0,71308
60614-2021-22,60614.0,22,2021-05-30,2021-06-05,65.0,1420.0,3.0,0.0,71308
60614-2021-24,60614.0,24,2021-06-13,2021-06-19,67.0,1476.0,3.0,0.0,71308
60614-2021-26,60614.0,26,2021-06-27,2021-07-03,69.0,1273.0,8.0,0.0,71308
60614-2021-28,60614.0,28,2021-07-11,2021-07-17,71.0,1713.0,29.0,0.0,71308
60614-2021-29,60614.0,29,2021-07-18,2021-07-24,72.0,2129.0,51.0,0.0,71308
60618-2021-19,60618.0,19,2021-05-09,2021-05-15,62.0,2277.0,49.0,0.0,94395
60618-2021-2,60618.0,2,2021-01-10,2021-01-16,45.0,3093.0,204.0,3.0,94395
60619-2021-1,60619.0,1,2021-01-03,2021-01-09,44.0,1640.0,142.0,1.0,61258
60619-2021-52,60619.0,52,2021-12-26,2022-01-01,95.0,4956.0,847.0,3.0,61258
60619-2022-1,60619.0,1,2022-01-02,2022-01-08,96.0,4710.0,675.0,5.0,61258
60620-2020-30,60620.0,30,2020-07-19,2020-07-25,20.0,953.0,61.0,0.0,68096
60620-2020-31,60620.0,31,2020-07-26,2020-08-01,21.0,947.0,43.0,1.0,68096
60620-2020-33,60620.0,33,2020-08-09,2020-08-15,23.0,1331.0,44.0,2.0,68096
60620-2020-39,60620.0,39,2020-09-20,2020-09-26,29.0,797.0,25.0,2.0,68096
60620-2020-41,60620.0,41,2020-10-04,2020-10-10,31.0,1068.0,46.0,0.0,68096
60607-2021-16,60607.0,16,2021-04-18,2021-04-24,59.0,1685.0,32.0,0.0,29591
60614-2021-36,60614.0,36,2021-09-05,2021-09-11,79.0,3345.0,103.0,0.0,71308
60614-2021-38,60614.0,38,2021-09-19,2021-09-25,81.0,3797.0,68.0,0.0,71308
60614-2021-39,60614.0,39,2021-09-26,2021-10-02,82.0,3941.0,55.0,0.0,71308
60614-2021-42,60614.0,42,2021-10-17,2021-10-23,85.0,4280.0,49.0,1.0,71308
60614-2021-5,60614.0,5,2021-01-31,2021-02-06,48.0,3197.0,81.0,0.0,71308
60614-2021-6,60614.0,6,2021-02-07,2021-02-13,49.0,3378.0,70.0,1.0,71308
60614-2021-8,60614.0,8,2021-02-21,2021-02-27,51.0,3572.0,65.0,2.0,71308
60618-2021-3,60618.0,3,2021-01-17,2021-01-23,46.0,2759.0,138.0,2.0,94395
60618-2021-30,60618.0,30,2021-07-25,2021-07-31,73.0,2296.0,76.0,0.0,94395
60619-2021-11,60619.0,11,2021-03-14,2021-03-20,54.0,1529.0,49.0,1.0,61258
60619-2021-12,60619.0,12,2021-03-21,2021-03-27,55.0,1463.0,63.0,2.0,61258
60619-2021-13,60619.0,13,2021-03-28,2021-04-03,56.0,1510.0,121.0,0.0,61258
60607-2021-18,60607.0,18,2021-05-02,2021-05-08,61.0,1529.0,27.0,0.0,29591
60607-2021-38,60607.0,38,2021-09-19,2021-09-25,81.0,1622.0,16.0,1.0,29591
60607-2021-39,60607.0,39,2021-09-26,2021-10-02,82.0,1827.0,52.0,0.0,29591
60614-2021-9,60614.0,9,2021-02-28,2021-03-06,52.0,3398.0,61.0,1.0,71308
60618-2021-40,60618.0,40,2021-10-03,2021-10-09,83.0,5280.0,65.0,1.0,94395
60618-2021-42,60618.0,42,2021-10-17,2021-10-23,85.0,5328.0,69.0,0.0,94395
60615-2020-19,60615.0,19,2020-05-03,2020-05-09,9.0,331.0,32.0,1.0,41563
60615-2020-20,60615.0,20,2020-05-10,2020-05-16,10.0,403.0,29.0,3.0,41563
60618-2021-39,60618.0,39,2021-09-26,2021-10-02,82.0,5057.0,95.0,0.0,94395
60618-2021-43,60618.0,43,2021-10-24,2021-10-30,86.0,5186.0,74.0,1.0,94395
60618-2021-44,60618.0,44,2021-10-31,2021-11-06,87.0,5489.0,69.0,0.0,94395
60618-2021-45,60618.0,45,2021-11-07,2021-11-13,88.0,5423.0,115.0,1.0,94395
60620-2020-42,60620.0,42,2020-10-11,2020-10-17,32.0,1428.0,72.0,1.0,68096
60620-2020-43,60620.0,43,2020-10-18,2020-10-24,33.0,1514.0,121.0,0.0,68096
60633-2020-28,60633.0,28,2020-07-05,2020-07-11,18.0,272.0,19.0,0.0,12871
60633-2020-31,60633.0,31,2020-07-26,2020-08-01,21.0,288.0,13.0,0.0,12871
60633-2020-33,60633.0,33,2020-08-09,2020-08-15,23.0,263.0,17.0,0.0,12871
60620-2020-44,60620.0,44,2020-10-25,2020-10-31,34.0,1763.0,181.0,0.0,68096
60631-2020-19,60631.0,19,2020-05-03,2020-05-09,9.0,318.0,45.0,4.0,29529
60631-2020-20,60631.0,20,2020-05-10,2020-05-16,10.0,345.0,40.0,3.0,29529
60631-2020-21,60631.0,21,2020-05-17,2020-05-23,11.0,480.0,29.0,9.0,29529
60620-2020-45,60620.0,45,2020-11-01,2020-11-07,35.0,1962.0,241.0,2.0,68096
60631-2020-22,60631.0,22,2020-05-24,2020-05-30,12.0,481.0,12.0,3.0,29529
60607-2021-41,60607.0,41,2021-10-10,2021-10-16,84.0,1658.0,26.0,0.0,29591
60615-2020-35,60615.0,35,2020-08-23,2020-08-29,25.0,861.0,21.0,0.0,41563
60619-2021-31,60619.0,31,2021-08-01,2021-08-07,74.0,1603.0,61.0,1.0,61258
60619-2021-4,60619.0,4,2021-01-24,2021-01-30,47.0,1589.0,68.0,5.0,61258
60619-2021-43,60619.0,43,2021-10-24,2021-10-30,86.0,3546.0,60.0,1.0,61258
60615-2020-21,60615.0,21,2020-05-17,2020-05-23,11.0,510.0,30.0,0.0,41563
60619-2021-44,60619.0,44,2021-10-31,2021-11-06,87.0,3743.0,78.0,0.0,61258
60615-2020-22,60615.0,22,2020-05-24,2020-05-30,12.0,433.0,20.0,0.0,41563
60615-2020-26,60615.0,26,2020-06-21,2020-06-27,16.0,624.0,14.0,0.0,41563
60615-2020-27,60615.0,27,2020-06-28,2020-07-04,17.0,569.0,15.0,0.0,41563
60615-2020-28,60615.0,28,2020-07-05,2020-07-11,18.0,801.0,24.0,0.0,41563
60615-2020-29,60615.0,29,2020-07-12,2020-07-18,19.0,859.0,37.0,0.0,41563
60619-2021-45,60619.0,45,2021-11-07,2021-11-13,88.0,3787.0,75.0,0.0,61258
60619-2021-20,60619.0,20,2021-05-16,2021-05-22,63.0,1876.0,70.0,3.0,61258
60619-2021-48,60619.0,48,2021-11-28,2021-12-04,91.0,4726.0,158.0,1.0,61258
60620-2021-10,60620.0,10,2021-03-07,2021-03-13,53.0,1759.0,25.0,1.0,68096
60620-2021-11,60620.0,11,2021-03-14,2021-03-20,54.0,1736.0,45.0,1.0,68096
60620-2021-14,60620.0,14,2021-04-04,2021-04-10,57.0,2185.0,142.0,1.0,68096
60620-2021-19,60620.0,19,2021-05-09,2021-05-15,62.0,2138.0,99.0,4.0,68096
60620-2021-3,60620.0,3,2021-01-17,2021-01-23,46.0,2030.0,110.0,3.0,68096
60621-2021-17,60621.0,17,2021-04-25,2021-05-01,60.0,774.0,51.0,1.0,29042
60620-2021-36,60620.0,36,2021-09-05,2021-09-11,79.0,2304.0,85.0,1.0,68096
60606-2021-19,60606.0,19,2021-05-09,2021-05-15,62.0,202.0,5.0,0.0,3101
60615-2020-53,60615.0,53,2020-12-27,2021-01-02,43.0,1124.0,59.0,1.0,41563
60615-2020-45,60615.0,45,2020-11-01,2020-11-07,35.0,2190.0,119.0,0.0,41563
60615-2020-46,60615.0,46,2020-11-08,2020-11-14,36.0,2752.0,141.0,0.0,41563
60615-2020-48,60615.0,48,2020-11-22,2020-11-28,38.0,1948.0,98.0,3.0,41563
60615-2020-52,60615.0,52,2020-12-20,2020-12-26,42.0,1345.0,54.0,1.0,41563
60615-2021-19,60615.0,19,2021-05-09,2021-05-15,62.0,1820.0,30.0,0.0,41563
60615-2021-10,60615.0,10,2021-03-07,2021-03-13,53.0,2223.0,16.0,0.0,41563
60615-2021-18,60615.0,18,2021-05-02,2021-05-08,61.0,1998.0,36.0,3.0,41563
60619-2021-22,60619.0,22,2021-05-30,2021-06-05,65.0,1502.0,29.0,3.0,61258
60620-2021-37,60620.0,37,2021-09-12,2021-09-18,80.0,2859.0,83.0,1.0,68096
60615-2021-20,60615.0,20,2021-05-16,2021-05-22,63.0,1396.0,37.0,1.0,41563
60620-2021-38,60620.0,38,2021-09-19,2021-09-25,81.0,2974.0,63.0,0.0,68096
60620-2021-39,60620.0,39,2021-09-26,2021-10-02,82.0,3288.0,74.0,3.0,68096
60620-2021-41,60620.0,41,2021-10-10,2021-10-16,84.0,2706.0,42.0,5.0,68096
60621-2020-17,60621.0,17,2020-04-19,2020-04-25,7.0,238.0,58.0,4.0,29042
60621-2020-29,60621.0,29,2020-07-12,2020-07-18,19.0,585.0,12.0,1.0,29042
60621-2020-30,60621.0,30,2020-07-19,2020-07-25,20.0,411.0,27.0,0.0,29042
60621-2020-31,60621.0,31,2020-07-26,2020-08-01,21.0,358.0,18.0,0.0,29042
60621-2020-32,60621.0,32,2020-08-02,2020-08-08,22.0,398.0,19.0,0.0,29042
60621-2020-35,60621.0,35,2020-08-23,2020-08-29,25.0,324.0,11.0,0.0,29042
60621-2020-39,60621.0,39,2020-09-20,2020-09-26,29.0,422.0,15.0,0.0,29042
60608-2020-43,60608.0,43,2020-10-18,2020-10-24,33.0,2372.0,182.0,0.0,79205
60608-2021-11,60608.0,11,2021-03-14,2021-03-20,54.0,1993.0,50.0,0.0,79205
60608-2021-16,60608.0,16,2021-04-18,2021-04-24,59.0,2307.0,69.0,0.0,79205
60609-2020-48,60609.0,48,2020-11-22,2020-11-28,38.0,2005.0,230.0,1.0,61495
60609-2020-14,60609.0,14,2020-03-29,2020-04-04,4.0,150.0,52.0,3.0,61495
60609-2020-52,60609.0,52,2020-12-20,2020-12-26,42.0,1610.0,134.0,2.0,61495
60616-2020-21,60616.0,21,2020-05-17,2020-05-23,11.0,607.0,30.0,1.0,54464
60618-2021-7,60618.0,7,2021-02-14,2021-02-20,50.0,2066.0,70.0,4.0,94395
60619-2020-21,60619.0,21,2020-05-17,2020-05-23,11.0,1414.0,60.0,6.0,61258
60619-2020-25,60619.0,25,2020-06-14,2020-06-20,15.0,799.0,22.0,2.0,61258
60631-2020-23,60631.0,23,2020-05-31,2020-06-06,13.0,339.0,22.0,4.0,29529
60619-2020-28,60619.0,28,2020-07-05,2020-07-11,18.0,1033.0,54.0,0.0,61258
60631-2020-24,60631.0,24,2020-06-07,2020-06-13,14.0,402.0,11.0,1.0,29529
60631-2020-25,60631.0,25,2020-06-14,2020-06-20,15.0,445.0,19.0,6.0,29529
60631-2020-26,60631.0,26,2020-06-21,2020-06-27,16.0,496.0,16.0,4.0,29529
